Type,Date,Num,Name,Item,Description,Sales Tax Code,Qty,Amount,Product Category,Rep,PONumber,Memo,QBTxnID
Invoice,2024-05-31,AS010151,OAK INTEGRATED SYSTEMS PVT LTD,Item,Item,Taxable Sales,1,0,,AS,PO0002499,,B316-1717129406
Invoice,2024-05-31,AS010151,OAK INTEGRATED SYSTEMS PVT LTD,Services,Synology Product Training Charges - Onsite Taiwan,Tax,1,1400000.00,,AS,PO0002499,,B316-1717129406
Invoice,2024-05-31,AS010152,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,PO-101777,,B31B-1717130456
Invoice,2024-05-31,AS010152,Barclays Computers (Pvt) Ltd,BDCOM:S1000-8P2F,BDCOM POE S1000-8P2F  8Port 100M Switch,Tax,17,161500.00,BDCOM,AR,PO-101777,,B31B-1717130456
Invoice,2024-05-31,AS010152,Barclays Computers (Pvt) Ltd,Item,"S/N : 0W20011400469		
          0W20011400466		
          0W20011400480		
          0W20011400479		
          0W20011400478		
          0W20011400477		
          0W20011400476		
          0W20011400470		
          0W20011400464		
          0W20011400463		
          0W20011400462		
          0W20011400461		
          0W20011400475		
          0W20011400474		
          0W20011400473		
          0W20011400472		
          0W20011400471		
",Taxable Sales,1,0,,AR,PO-101777,,B31B-1717130456
Invoice,2024-05-31,AS010152,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR,PO-101777,,B31B-1717130456
Invoice,2024-05-31,AS010152,Barclays Computers (Pvt) Ltd,BDCOM:S1010-8p-120,BDCOM S1010-8p-120 Unmanaged 8 Port 10/100 PoE Ports and 2 Ports 10/100 NON PoE,Tax,14,210000.00,BDCOM,AR,PO-101777,,B31B-1717130456
Invoice,2024-05-31,AS010152,Barclays Computers (Pvt) Ltd,Item,"S/N : SMM17101663		
          SMM17101938		
          SMM17101659		
          SMM17100424		
          SMM17100325		
          SMM17101644		
          SMM17101577		
          SMM17101930		
          SMM17100786		
          SMM17101642		
          SMM17100774		
          SMM17100425		
          SMM17101929		
          SMM17101928		
",Taxable Sales,1,0,,AR,PO-101777,,B31B-1717130456
Invoice,2024-05-31,AS010152,Barclays Computers (Pvt) Ltd,Item,Warranty 1 Year On BDCOM Units,Taxable Sales,1,0,,AR,PO-101777,,B31B-1717130456
Invoice,2024-05-31,AS010153,Unity Systems Solutions,Item,Item,Taxable Sales,1,0,,AD,GRN-PO-001983,,B325-1717137830
Invoice,2024-05-31,AS010153,Unity Systems Solutions,HDD:14TB ENT SATA,14TB Seagate Enterprise Hard Drive,Tax,1,135000.00,HDD,AD,GRN-PO-001983,,B325-1717137830
Invoice,2024-05-31,AS010153,Unity Systems Solutions,Item,S/N : ZL2D9MLX,Taxable Sales,1,0,,AD,GRN-PO-001983,,B325-1717137830
Invoice,2024-05-31,AS010153,Unity Systems Solutions,Item,Item,Taxable Sales,1,0,,AD,GRN-PO-001983,,B325-1717137830
Invoice,2024-05-31,AS010153,Unity Systems Solutions,Item,Warranty 3 Years on HDD,Taxable Sales,1,0,,AD,GRN-PO-001983,,B325-1717137830
Invoice,2024-05-31,AS010154,Asia Pacific Technology Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,1626,,B32D-1717150244
Invoice,2024-05-31,AS010154,Asia Pacific Technology Systems (Pvt) Ltd,Power Supply,Power Supply  PSU 150W - RP - Synology RS822RzP+,Tax,1,42000.00,,AD,1626,,B32D-1717150244
Invoice,2024-05-31,AS010154,Asia Pacific Technology Systems (Pvt) Ltd,Item,S/N : HHHD2245032112,Taxable Sales,1,0,,AD,1626,,B32D-1717150244
Invoice,2024-05-31,AS010154,Asia Pacific Technology Systems (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,1626,,B32D-1717150244
Invoice,2024-05-31,AS010154,Asia Pacific Technology Systems (Pvt) Ltd,Item,Warranty 1 Year,Taxable Sales,1,0,,AD,1626,,B32D-1717150244
Invoice,2024-06-01,AS010155,Latest Technology,Item,Item,Taxable Sales,1,0,,AR,,,B33C-1717220795
Invoice,2024-06-01,AS010155,Latest Technology,BDCOM:S1008,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,Non,1,3900.00,BDCOM,AR,,,B33C-1717220795
Invoice,2024-06-01,AS010155,Latest Technology,Item,S/N : G20001011250,Taxable Sales,1,0,,AR,,,B33C-1717220795
Invoice,2024-06-01,AS010155,Latest Technology,Item,Item,Taxable Sales,1,0,,AR,,,B33C-1717220795
Invoice,2024-06-01,AS010155,Latest Technology,Item,Warranty 2 Years on BDCOM Unit,Taxable Sales,1,0,,AR,,,B33C-1717220795
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,DS923+,Synology DS923+ DiskStation,Tax,1,285000.00,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,S/N : 23B0TQR2X81GW,Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,HDD:Synology 8TB ENT,Synology 8TB Enterprise Hard Drive,Tax,3,399000.00,HDD,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,"S/N : 23B0UFRP0A165FW0H		
          23B0UFRP0A186FW0H		
          23B0UFRP0A18QFW0H		
",Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Discount,Discount,Tax,1,-21000.00,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,Warranty 5 Years On HDD & NAS Unit,Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,End Customer - Ansell Lanka,Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010156,Data Management Systems (Pvt) Limited,Item,Item,Taxable Sales,1,0,,A,ACTIVE2024-001,,B344-1717390176
Invoice,2024-06-03,AS010157,Multi9 Computer Systems,Item,Item,Taxable Sales,1,0,,A,955,,B354-1717391704
Invoice,2024-06-03,AS010157,Multi9 Computer Systems,Synology:DS423,Synology DS423 4 Bay NAS,Tax,1,173460.00,Synology,A,955,,B354-1717391704
Invoice,2024-06-03,AS010157,Multi9 Computer Systems,Item,"S/N 2350UVRQRCK9A	
",Taxable Sales,1,0,,A,955,,B354-1717391704
Invoice,2024-06-03,AS010157,Multi9 Computer Systems,Item,Item,Taxable Sales,1,0,,A,955,,B354-1717391704
Invoice,2024-06-03,AS010157,Multi9 Computer Systems,HDD:HAT3300-4T,Synology 4TB NAS HDD Plus Hard Drive,Tax,4,214760.00,HDD,A,955,,B354-1717391704
Invoice,2024-06-03,AS010157,Multi9 Computer Systems,Item,"S/N 23C0VXRZW622Q7J	
        23C0VXRZW622RBZ	
        23C0VXRZW622QVM	
        23C0VXRZW622QSC	
",Taxable Sales,1,0,,A,955,,B354-1717391704
Invoice,2024-06-03,AS010157,Multi9 Computer Systems,Item,Warranty 2 Years on NAS Unit & 3 Years on Hard Drive,Taxable Sales,1,0,,A,955,,B354-1717391704
Invoice,2024-06-03,AS010158,HEMSONS INTERNATIONAL (Pte) Ltd,Item,Item,Taxable Sales,1,0,,A,PO No 5554,,B35E-1717392755
Invoice,2024-06-03,AS010158,HEMSONS INTERNATIONAL (Pte) Ltd,HDD:HAT3300-4T,Synology 4TB NAS HDD Plus Hard Drive,Tax,1,44000.00,HDD,A,PO No 5554,,B35E-1717392755
Invoice,2024-06-03,AS010158,HEMSONS INTERNATIONAL (Pte) Ltd,Item,S/N 23C0VXRZW622R6M,Taxable Sales,1,0,,A,PO No 5554,,B35E-1717392755
Invoice,2024-06-03,AS010158,HEMSONS INTERNATIONAL (Pte) Ltd,Item,Item,Taxable Sales,1,0,,A,PO No 5554,,B35E-1717392755
Invoice,2024-06-03,AS010158,HEMSONS INTERNATIONAL (Pte) Ltd,Item,Item,Taxable Sales,1,0,,A,PO No 5554,,B35E-1717392755
Invoice,2024-06-03,AS010158,HEMSONS INTERNATIONAL (Pte) Ltd,Item,Warranty 3 Years on Hard Drive,Taxable Sales,1,0,,A,PO No 5554,,B35E-1717392755
Invoice,2024-06-03,AS010159,LANKA MOUNT CASTLE (PVT) LTD,Item,Item,Taxable Sales,1,0,,AS,,,B367-1717398686
Invoice,2024-06-03,AS010159,LANKA MOUNT CASTLE (PVT) LTD,BDCOM:S1024B,BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted,Tax,1,19500.00,BDCOM,AS,,,B367-1717398686
Invoice,2024-06-03,AS010159,LANKA MOUNT CASTLE (PVT) LTD,Item,S/N : S13304079,Taxable Sales,1,0,,AS,,,B367-1717398686
Invoice,2024-06-03,AS010159,LANKA MOUNT CASTLE (PVT) LTD,Item,(Warranty 2 Years),Taxable Sales,1,0,,AS,,,B367-1717398686
Invoice,2024-06-03,AS010159,LANKA MOUNT CASTLE (PVT) LTD,Item,Item,Taxable Sales,1,0,,AS,,,B367-1717398686
Invoice,2024-06-03,AS010159,LANKA MOUNT CASTLE (PVT) LTD,Services,Installation Charges,Tax,1,8000.00,,AS,,,B367-1717398686
Invoice,2024-06-04,AS010160,AMTEC ELECTRONIC (PVT) LTD,Item,Item,Taxable Sales,1,0,,AR,,,B370-1717485630
Invoice,2024-06-04,AS010160,AMTEC ELECTRONIC (PVT) LTD,BDCOM:S1008,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,Non,3,11700.00,BDCOM,AR,,,B370-1717485630
Invoice,2024-06-04,AS010160,AMTEC ELECTRONIC (PVT) LTD,Item,"S/N :  G20001011261		
           G20001011263		
           G20001011273		
",Taxable Sales,1,0,,AR,,,B370-1717485630
Invoice,2024-06-04,AS010160,AMTEC ELECTRONIC (PVT) LTD,Item,Warranty 2 Years On BDCOM Switches,Taxable Sales,1,0,,AR,,,B370-1717485630
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,P.O  No : MNPO00000003344,Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,DS923+,Synology DS923+ DiskStation,Tax,1,215000.00,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,S/N : 23B0TQRM8RZAV,Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,HDD:HAT3300-6T,Synology 6TB NAS Hard Drive,Tax,4,264000.00,HDD,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,"S/N : 2330VYRWPV0550H		
         2330VYRWPV05452		
         2330VYRWPV054LJ		
         2330VYRWPV054VF		",Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,Warranty 3 Years on NAS Unit & HDD,Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,End Customer : OTR Engineered Solutions (Reagncy Tea),Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-04,AS010161,MARS Network (Pvt) Ltd,Item,Issued New HDD : 2440VYRZVX029D2 29/4/2025,Taxable Sales,1,0,,A,MNPO00000003344,,B3A9-1717568936
Invoice,2024-06-05,AS010162,Rio Holdings (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,,,B3C5-1717586318
Invoice,2024-06-05,AS010162,Rio Holdings (Pvt) Ltd,Services,Synology DS216se NAS System Re-Installation Charges,Non,1,8850.00,,AS,,,B3C5-1717586318
Invoice,2024-06-06,AS010163,Unity Systems Solutions,Item,Item,Taxable Sales,1,0,,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,Synology:DS423+,Synology DiskStation DS423+ 4Bay,Tax,1,178000.00,Synology,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,Item,S/N : 2420VKR1HFNNT	,Taxable Sales,1,0,,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,Item,Item,Taxable Sales,1,0,,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,HDD:HAT3310-8T,Synology 8TB  Plus Hard Drive,Tax,2,172000.00,HDD,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,Item,"S/N : 2410XCRL0A1XMF1YL	
         2410XCRL0A1X1F1YL	",Taxable Sales,1,0,,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,Item,Item,Taxable Sales,1,0,,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,HDD:400GB Syno SSD,400GB Synology SSD M.2 NVMe (SNV3410-400G),Tax,2,112000.00,HDD,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,Item,"S/N : 2410U2R52QPCA	
         2410U2RQ29FC8	",Taxable Sales,1,0,,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,Item,Item,Taxable Sales,1,0,,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010163,Unity Systems Solutions,Item,Warranty 2 Years on NAS Unit & 3 Years on HDD & SSD,Taxable Sales,1,0,,AD,GRN-PO-002074,,B3CA-1717646789
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Synology:DS923+,Synology NAS DS923+ 4 Bay NAS,Tax,1,225000.00,Synology,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,S/N : 2370TQRH6BZKH,Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Synology 16TB NAS,Synology 16TB Plus Hard Drive,Tax,2,272000.00,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,"S/N : 23C0XER50A040F1VL	
         23C0XER50A041F1VL	",Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Discount,Discount,Tax,1,-7000.00,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,Warranty 3 Years on NAS Unit & HDD,Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010164,FT Soft (Pvt) Ltd,Item,End Customer - Leeds International,Taxable Sales,1,0,,A,PO-1256,,B3D8-1717652955
Invoice,2024-06-06,AS010165,Studio Lakdam,Item,Item,Taxable Sales,1,0,,AD,,,B3E6-1717653975
Invoice,2024-06-06,AS010165,Studio Lakdam,S1526D,BDCOM S1526D (24 Ports Unmanaged Switch),Non,2,88000.00,,AD,,,B3E6-1717653975
Invoice,2024-06-06,AS010165,Studio Lakdam,Item,"S/N : G20025055418		
          G20025055420		",Taxable Sales,1,0,,AD,,,B3E6-1717653975
Invoice,2024-06-06,AS010165,Studio Lakdam,Item,Item,Taxable Sales,1,0,,AD,,,B3E6-1717653975
Invoice,2024-06-06,AS010165,Studio Lakdam,Item,Warranty 2 Years on BDCOM Switch,Taxable Sales,1,0,,AD,,,B3E6-1717653975
Invoice,2024-06-06,AS010166,Apex Business Solutions PVT Ltd.,Item,Item,Taxable Sales,1,0,,AD,409,,B3F8-1717660478
Invoice,2024-06-06,AS010166,Apex Business Solutions PVT Ltd.,S2510-C,BDCOM S2510-C  8Port Switches,Tax,1,32100.00,,AD,409,,B3F8-1717660478
Invoice,2024-06-06,AS010166,Apex Business Solutions PVT Ltd.,Item,S/N : G20009069295,Taxable Sales,1,0,,AD,409,,B3F8-1717660478
Invoice,2024-06-06,AS010166,Apex Business Solutions PVT Ltd.,Item,Item,Taxable Sales,1,0,,AD,409,,B3F8-1717660478
Invoice,2024-06-06,AS010166,Apex Business Solutions PVT Ltd.,Item,Warranty 2 Years on BDCOM Switch,Taxable Sales,1,0,,AD,409,,B3F8-1717660478
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,MA,"Maintenance  Agreement

",Tax,1,170100.00,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item, Unit -Synology NAS RS818+,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,S/N : 1890QBN078500,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,Item,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,HDD-  2 TB Seagate Ironwolf NASHard Drive X 3,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,S/N  :  Z526K6ZD,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,           Z526MDEY,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,           Z526K6YS,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,Item,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,(From  17th May 2024 to 16th May 2025),Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,Item,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010167,Apex Business Solutions PVT Ltd.,Item,End Customer : NKAR,Taxable Sales,1,0,,AD,410,,B400-1717661613
Invoice,2024-06-06,AS010168,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR, PO-101791,,B410-1717669862
Invoice,2024-06-06,AS010168,Barclays Computers (Pvt) Ltd,BDCOM:S2936F,BDCOM S2936F L3 Manageable Switch,Tax,1,179000.00,BDCOM,AR, PO-101791,,B410-1717669862
Invoice,2024-06-06,AS010168,Barclays Computers (Pvt) Ltd,Item,S/N  : 20047004066,Taxable Sales,1,0,,AR, PO-101791,,B410-1717669862
Invoice,2024-06-06,AS010168,Barclays Computers (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AR, PO-101791,,B410-1717669862
Invoice,2024-06-06,AS010168,Barclays Computers (Pvt) Ltd,Item,Warranty 3 Years on BDCOM Switch,Taxable Sales,1,0,,AR, PO-101791,,B410-1717669862
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Item,PO No. : LPO/MEPL/24/008346,Taxable Sales,1,0,,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Synology:DS423+,Synology DiskStation DS423+ 4Bay,Tax,1,177000.00,Synology,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Item,S/N : 2420VKRFX96WC,Taxable Sales,1,0,,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,HDD:HAT3300-6T,Synology 6TB NAS Hard Drive,Tax,2,130000.00,HDD,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Item,"S/N : 2330VYRWPV054QX	
         2330VYRWPV054DG	",Taxable Sales,1,0,,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Item,Warranty 2 Years on NAS Unit & 3 Years on HDD,Taxable Sales,1,0,,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-08,AS010169,Metropolitan Technologies (Pvt) Ltd,Item,End Customer : Lucky Industries,Taxable Sales,1,0,,AD,LPO/MEPL/24/008346,,B426-1717817605
Invoice,2024-06-10,AS010170,Mr Michael Janz,Item,Item,Taxable Sales,1,0,,AD,,,B439-1717997318
Invoice,2024-06-10,AS010170,Mr Michael Janz,Services,NAS troubleshooting charges,Non,1,5900.00,,AD,,,B439-1717997318
Invoice,2024-06-10,AS010170,Mr Michael Janz,Item,Item,Taxable Sales,1,0,,AD,,,B439-1717997318
Invoice,2024-06-10,AS010170,Mr Michael Janz,Item,Item,Taxable Sales,1,0,,AD,,,B439-1717997318
Invoice,2024-06-10,AS010170,Mr Michael Janz,Item,Item,Taxable Sales,1,0,,AD,,,B439-1717997318
Invoice,2024-06-10,AS010171,Survey Department,Item,Item,Taxable Sales,1,0,,AD,,,B441-1717999361
Invoice,2024-06-10,AS010171,Survey Department,Accs,SFP+DAC 10G Cable,Tax,1,20000.00,,AD,,,B441-1717999361
Invoice,2024-06-10,AS010171,Survey Department,Item,"S/N : CSC210802860016 - Fail 10/12/2024
",Taxable Sales,1,0,,AD,,,B441-1717999361
Invoice,2024-06-10,AS010171,Survey Department,Item,(Warranty 1 Year),Taxable Sales,1,0,,AD,,,B441-1717999361
Invoice,2024-06-10,AS010171,Survey Department,Item,Item,Taxable Sales,1,0,,AD,,,B441-1717999361
Invoice,2024-06-10,AS010171,Survey Department,Services,Labour Charge (Change the Position of NAS),Tax,1,15000.00,,AD,,,B441-1717999361
Invoice,2024-06-10,AS010171,Survey Department,Item,Item,Taxable Sales,1,0,,AD,,,B441-1717999361
Invoice,2024-06-10,AS010171,Survey Department,Item,Issued New DAC Cable S/N : S230604800288 on 10/12/2024 (Not match for unit threrefore add back to stock),Taxable Sales,1,0,,AD,,,B441-1717999361
Invoice,2024-06-11,AS010172,THE COMPUTER CENTER (PVT) LTD,Item,Item,Taxable Sales,1,0,,AS,20240610-08,,B4BA-1718076852
Invoice,2024-06-11,AS010172,THE COMPUTER CENTER (PVT) LTD,Synology:DS223,Synology Diskstation DS223  2Bay,Tax,1,93000.00,Synology,AS,20240610-08,,B4BA-1718076852
Invoice,2024-06-11,AS010172,THE COMPUTER CENTER (PVT) LTD,Item,S/N : 2360V1RTP6XTS,Taxable Sales,1,0,,AS,20240610-08,,B4BA-1718076852
Invoice,2024-06-11,AS010172,THE COMPUTER CENTER (PVT) LTD,Item,Item,Taxable Sales,1,0,,AS,20240610-08,,B4BA-1718076852
Invoice,2024-06-11,AS010172,THE COMPUTER CENTER (PVT) LTD,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,AS,20240610-08,,B4BA-1718076852
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,Item,Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Synology:RS2423RP+,Synology RackStation RS2423RP+ 12Bay with 16GB RAM,Tax,1,1121000.00,Synology,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,S/N : 23C0V3RH4P6K4,Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,Item,Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Synology 16TB NAS,Synology 16TB Plus Hard Drive,Tax,12,1656000.00,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,"S/N : 23C0XER50A045F1VL		
         23C0XER50A03CF1VL		
         23C0XER50A016F1VL		
         23C0XER50A03NF1VL		
         23C0XER50A039F1VL		
         23C0XER50A019F1VL		
         23C0XER50A03ZF1VL		
         23C0XER50A04VF1VL		
         23C0XER50A03PF1VL		
         23C0XER50A032F1VL		
         23C0XER50A03XF1VL		
         23C0XER50A04HF1VL		",Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Item,Item,Taxable Sales,1,0,,A,16308,,B4C2-1718080129
Invoice,2024-06-11,AS010173,POWER HOUSE (PVT) LTD,Synology:Dual Port F2 Card,2 Port 10G SFP+ Adapter,Tax,1,0,Synology,A,16308,,B4C2-1718080129
